"","x","y","mcoord"
"16065",-0.822784810126582,-0.0909090909090909,0.400732013307477
"16066",-0.822784810126582,-0.0454545454545455,0.515552770786847
"16067",-0.822784810126582,0,0.553725397484825
"16068",-0.822784810126582,0.0454545454545455,0.590866510220268
"16069",-0.822784810126582,0.0909090909090909,0.388246100401605
"16070",-0.822784810126582,0.136363636363636,0.434152997257009
"16071",-0.822784810126582,0.272727272727273,0.906207696368322
"16072",-0.822784810126582,0.636363636363636,0.956725286532127
"16073",-0.79746835443038,-0.181818181818182,0.4360996661774
"16074",-0.79746835443038,-0.136363636363636,0.460864137197943
"16075",-0.79746835443038,-0.0909090909090909,0.415196430754923
"16076",-0.79746835443038,-0.0454545454545455,0.529676020117354
"16077",-0.79746835443038,0,0.566218350659456
"16078",-0.79746835443038,0.0454545454545455,0.601760256706945
"16079",-0.79746835443038,0.0909090909090909,0.397232016312654
"16080",-0.79746835443038,0.136363636363636,0.442302280743864
"16081",-0.79746835443038,0.181818181818182,0.871388871015633
"16082",-0.79746835443038,0.272727272727273,0.905371767819643
"16083",-0.79746835443038,0.318181818181818,0.867712218265238
"16084",-0.79746835443038,0.363636363636364,0.648561748402778
"16085",-0.79746835443038,0.409090909090909,0.653951376324606
"16086",-0.79746835443038,0.590909090909091,0.946675092893007
"16087",-0.79746835443038,0.636363636363636,0.955360440545978
"16088",-0.79746835443038,0.681818181818182,0.399637908559223
"16089",-0.772151898734177,-0.227272727272727,0.523322067931353
"16090",-0.772151898734177,-0.181818181818182,0.280980580529758
"16091",-0.772151898734177,-0.136363636363636,0.313448853976469
"16092",-0.772151898734177,-0.0909090909090909,0.560519601097211
"16093",-0.772151898734177,-0.0454545454545455,0.465990471236559
"16094",-0.772151898734177,0,0.512357647625125
"16095",-0.772151898734177,0.0454545454545455,0.558306448159564
"16096",-0.772151898734177,0.0909090909090909,0.492370185814437
"16097",-0.772151898734177,0.136363636363636,0.549083659817624
"16098",-0.772151898734177,0.181818181818182,0.733318793046203
"16099",-0.772151898734177,0.272727272727273,0.799087761796339
"16100",-0.772151898734177,0.318181818181818,0.840353137986461
"16101",-0.772151898734177,0.363636363636364,0.94842671602328
"16102",-0.772151898734177,0.409090909090909,0.969133806053872
"16103",-0.772151898734177,0.454545454545455,0.883933073413695
"16104",-0.772151898734177,0.681818181818182,0.122622694066609
"16105",-0.746835443037975,-0.227272727272727,0.538564760426536
"16106",-0.746835443037975,-0.181818181818182,0.296927641324456
"16107",-0.746835443037975,-0.136363636363636,0.328988118648894
"16108",-0.746835443037975,-0.0909090909090909,0.575822025901891
"16109",-0.746835443037975,-0.0454545454545455,0.478778913603163
"16110",-0.746835443037975,0,0.523798705953559
"16111",-0.746835443037975,0.0454545454545455,0.568308474027842
"16112",-0.746835443037975,0.0909090909090909,0.497993373659542
"16113",-0.746835443037975,0.136363636363636,0.553548594529644
"16114",-0.746835443037975,0.181818181818182,0.733316491740754
"16115",-0.746835443037975,0.227272727272727,0.769833819762485
"16116",-0.746835443037975,0.318181818181818,0.838786399920336
"16117",-0.746835443037975,0.363636363636364,0.947014997652923
"16118",-0.746835443037975,0.409090909090909,0.968283667824913
"16119",-0.746835443037975,0.454545454545455,0.883645927744104
"16120",-0.746835443037975,0.681818181818182,0.128453655821248
"16121",-0.721518987341772,-0.363636363636364,0.247725843058542
"16122",-0.721518987341772,-0.272727272727273,0.45814916909038
"16123",-0.721518987341772,-0.227272727272727,0.485104962142036
"16124",-0.721518987341772,-0.181818181818182,0.207313538478257
"16125",-0.721518987341772,-0.136363636363636,0.228759986798481
"16126",-0.721518987341772,-0.0909090909090909,0.391578475581359
"16127",-0.721518987341772,-0.0454545454545455,0.380241376277261
"16128",-0.721518987341772,0,0.424747613133609
"16129",-0.721518987341772,0.0454545454545455,0.470444884194192
"16130",-0.721518987341772,0.0909090909090909,0.652322662234805
"16131",-0.721518987341772,0.136363636363636,0.697172723178375
"16132",-0.721518987341772,0.181818181818182,0.836177749538133
"16133",-0.721518987341772,0.318181818181818,0.86378661392678
"16134",-0.721518987341772,0.363636363636364,0.955343761644089
"16135",-0.721518987341772,0.409090909090909,0.966424983337289
"16136",-0.721518987341772,0.454545454545455,0.879854314399045
"16137",-0.721518987341772,0.636363636363636,0.955470600405323
"16138",-0.721518987341772,0.681818181818182,0.146664541402855
"16139",-0.69620253164557,-0.318181818181818,0.269533266535808
"16140",-0.69620253164557,-0.272727272727273,0.473298178498109
"16141",-0.69620253164557,-0.227272727272727,0.499045160824627
"16142",-0.69620253164557,-0.181818181818182,0.219339944224993
"16143",-0.69620253164557,-0.136363636363636,0.240700699480882
"16144",-0.69620253164557,-0.0909090909090909,0.405038966513741
"16145",-0.69620253164557,-0.0454545454545455,0.391849062347229
"16146",-0.69620253164557,0,0.435557238928722
"16147",-0.69620253164557,0.0454545454545455,0.480278108223118
"16148",-0.69620253164557,0.0909090909090909,0.659212013247323
"16149",-0.69620253164557,0.136363636363636,0.702650850544618
"16150",-0.69620253164557,0.181818181818182,0.837359783233635
"16151",-0.69620253164557,0.363636363636364,0.954320107975903
"16152",-0.69620253164557,0.409090909090909,0.965599706766612
"16153",-0.69620253164557,0.454545454545455,0.879862301978925
"16154",-0.69620253164557,0.636363636363636,0.955154796345379
"16155",-0.670886075949367,-0.227272727272727,0.241805986632089
"16156",-0.670886075949367,-0.181818181818182,0.402070749917058
"16157",-0.670886075949367,-0.136363636363636,0.410162607811693
"16158",-0.670886075949367,-0.0909090909090909,0.300312137593006
"16159",-0.670886075949367,-0.0454545454545455,0.289448263418261
"16160",-0.670886075949367,0,0.329971985044674
"16161",-0.670886075949367,0.0454545454545455,0.373214790867266
"16162",-0.670886075949367,0.0909090909090909,0.466098716784393
"16163",-0.670886075949367,0.136363636363636,0.503543207108829
"16164",-0.670886075949367,0.181818181818182,0.642451319684973
"16165",-0.670886075949367,0.227272727272727,0.680922212727116
"16166",-0.670886075949367,0.272727272727273,0.716315725912352
"16167",-0.670886075949367,0.363636363636364,0.659859910721926
"16168",-0.670886075949367,0.409090909090909,0.728971762735247
"16169",-0.670886075949367,0.454545454545455,0.473234716934554
"16170",-0.670886075949367,0.5,0.506974006826302
"16171",-0.670886075949367,0.636363636363636,0.692757481557673
"16172",-0.645569620253165,-0.272727272727273,0.0802705151561244
"16173",-0.645569620253165,-0.227272727272727,0.0817910535469134
"16174",-0.645569620253165,-0.181818181818182,0.175110287529283
"16175",-0.645569620253165,-0.136363636363636,0.176136913177232
"16176",-0.645569620253165,-0.0909090909090909,0.117092423585539
"16177",-0.645569620253165,-0.0454545454545455,0.259940284700761
"16178",-0.645569620253165,0,0.298078531230897
"16179",-0.645569620253165,0.0454545454545455,0.339296965455389
"16180",-0.645569620253165,0.0909090909090909,0.363431639757195
"16181",-0.645569620253165,0.136363636363636,0.400698038494022
"16182",-0.645569620253165,0.181818181818182,0.560339570534121
"16183",-0.645569620253165,0.227272727272727,0.602723141139174
"16184",-0.645569620253165,0.318181818181818,0.574033853156766
"16185",-0.645569620253165,0.363636363636364,0.544366256877379
"16186",-0.645569620253165,0.409090909090909,0.620380050840862
"16187",-0.645569620253165,0.454545454545455,0.368686040935016
"16188",-0.645569620253165,0.5,0.398988231336316
"16189",-0.645569620253165,0.636363636363636,0.58396484539158
"16190",-0.620253164556962,-0.227272727272727,0.0819896012966052
"16191",-0.620253164556962,-0.181818181818182,0.17419457106293
"16192",-0.620253164556962,-0.136363636363636,0.175220404036118
"16193",-0.620253164556962,-0.0909090909090909,0.117089191568256
"16194",-0.620253164556962,-0.0454545454545455,0.261158705458597
"16195",-0.620253164556962,0,0.299299516554223
"16196",-0.620253164556962,0.0454545454545455,0.340490050039054
"16197",-0.620253164556962,0.0909090909090909,0.366476938949562
"16198",-0.620253164556962,0.136363636363636,0.403743511718304
"16199",-0.620253164556962,0.181818181818182,0.560635136767731
"16200",-0.620253164556962,0.227272727272727,0.602834902959056
"16201",-0.620253164556962,0.272727272727273,0.640243160441253
"16202",-0.620253164556962,0.318181818181818,0.572713020886017
"16203",-0.620253164556962,0.363636363636364,0.544097446824801
"16204",-0.620253164556962,0.409090909090909,0.620012160265145
"16205",-0.620253164556962,0.454545454545455,0.37184758606685
"16206",-0.620253164556962,0.5,0.401889923771981
"16207",-0.620253164556962,0.545454545454545,0.389177066162133
"16208",-0.620253164556962,0.636363636363636,0.586307325208172
"16209",-0.594936708860759,-0.0909090909090909,0.0469387692423003
"16210",-0.594936708860759,-0.0454545454545455,0.0937367183630972
"16211",-0.594936708860759,0,0.110850705445833
"16212",-0.594936708860759,0.0454545454545455,0.13065723023965
"16213",-0.594936708860759,0.0909090909090909,0.176967050497485
"16214",-0.594936708860759,0.136363636363636,0.200923944137668
"16215",-0.594936708860759,0.181818181818182,0.138554369050234
"16216",-0.594936708860759,0.227272727272727,0.160749000401683
"16217",-0.594936708860759,0.272727272727273,0.180551541146887
"16218",-0.594936708860759,0.318181818181818,0.171264494495522
"16219",-0.594936708860759,0.363636363636364,0.254173237628226
"16220",-0.594936708860759,0.409090909090909,0.263005090853894
"16221",-0.594936708860759,0.454545454545455,0.309573810795514
"16222",-0.594936708860759,0.5,0.331167398519574
"16223",-0.594936708860759,0.545454545454545,0.436461995292921
"16224",-0.594936708860759,0.636363636363636,0.713108989546949
"16225",-0.569620253164557,-0.0454545454545455,0.0913906038725271
"16226",-0.569620253164557,0,0.108186081174901
"16227",-0.569620253164557,0.0454545454545455,0.127652852848141
"16228",-0.569620253164557,0.0909090909090909,0.174339121307688
"16229",-0.569620253164557,0.136363636363636,0.198127870920762
"16230",-0.569620253164557,0.181818181818182,0.135724924710035
"16231",-0.569620253164557,0.227272727272727,0.157622181599677
"16232",-0.569620253164557,0.363636363636364,0.249284509580284
"16233",-0.569620253164557,0.409090909090909,0.257759617689621
"16234",-0.569620253164557,0.454545454545455,0.302579787330201
"16235",-0.569620253164557,0.5,0.323743425076801
"16236",-0.569620253164557,0.590909090909091,0.45399656250422
"16237",-0.569620253164557,0.636363636363636,0.707206826185218
"16238",-0.544303797468354,-0.0454545454545455,0.0868653707539301
"16239",-0.544303797468354,0,0.102919458250635
"16240",-0.544303797468354,0.0454545454545455,0.121572664794472
"16241",-0.544303797468354,0.0909090909090909,0.167583457879812
"16242",-0.544303797468354,0.181818181818182,0.129492406515846
"16243",-0.544303797468354,0.227272727272727,0.15059224467825
"16244",-0.544303797468354,0.363636363636364,0.238848597680099
"16245",-0.544303797468354,0.409090909090909,0.246918900561404
"16246",-0.544303797468354,0.454545454545455,0.289495691651504
"16247",-0.544303797468354,0.5,0.310059257126956
"16248",-0.544303797468354,0.590909090909091,0.438664603748294
"16249",-0.518987341772152,0,0.0859928522222964
"16250",-0.518987341772152,0.136363636363636,0.116089890526441
"16251",-0.518987341772152,0.181818181818182,0.0662618906387478
"16252",-0.518987341772152,0.227272727272727,0.0789180841037197
"16253",-0.518987341772152,0.272727272727273,0.089232722447781
"16254",-0.518987341772152,0.318181818181818,0.0770451864210675
"16255",-0.518987341772152,0.363636363636364,0.120328732693269
"16256",-0.518987341772152,0.409090909090909,0.113274263331029
"16257",-0.518987341772152,0.454545454545455,0.145303527566438
"16258",-0.493670886075949,0.181818181818182,0.0886269024817161
"16259",-0.493670886075949,0.227272727272727,0.101987924945698
"16260",-0.493670886075949,0.272727272727273,0.11234848901182
"16261",-0.493670886075949,0.318181818181818,0.0970540657685322
"16262",-0.493670886075949,0.363636363636364,0.0942266606143803
"16263",-0.468354430379747,0.181818181818182,0.10060729149871
"16264",-0.468354430379747,0.227272727272727,0.115186611457917
"16265",-0.468354430379747,0.272727272727273,0.126887300311117
"16266",-0.443037974683544,0.181818181818182,0.0725318119240876
"16267",-0.443037974683544,0.227272727272727,0.0831644754287894
"16268",-0.443037974683544,0.318181818181818,0.0480010324336661
"16269",-0.417721518987342,0.181818181818182,0.0689016550554136
"16270",-0.392405063291139,0.136363636363636,0.0435210837699935
"16271",-1,0.0909090909090909,0.0837560523747886
"16272",-1,0.136363636363636,0.0868869936143574
"16273",-1,0.181818181818182,0.085397002560592
"16274",-1,0.227272727272727,0.0911176785830918
"16275",-1,0.272727272727273,0.0967303568510825
"16276",-1,0.318181818181818,0.0982101282914056
"16277",-1,0.363636363636364,0.0617415509961236
"16278",-0.974683544303797,0.0454545454545455,0.0780630577107135
"16279",-0.974683544303797,0.227272727272727,0.0251840142186465
"16280",-0.974683544303797,0.272727272727273,0.0287029116854373
"16281",-0.974683544303797,0.318181818181818,0.0983971210725671
"16282",-0.974683544303797,0.363636363636364,0.0965016775853658
"16283",-0.974683544303797,0.409090909090909,0.0991904813498107
"16284",-0.974683544303797,0.454545454545455,0.0714517068031268
"16285",-0.974683544303797,0.5,0.0807842149404779
"16286",-0.949367088607595,-0.0454545454545455,0.0570207014027821
"16287",-0.949367088607595,0.272727272727273,0.0283784097366999
"16288",-0.949367088607595,0.318181818181818,0.0981455087835572
"16289",-0.949367088607595,0.363636363636364,0.0968443901332535
"16290",-0.949367088607595,0.409090909090909,0.0994162292241571
"16291",-0.949367088607595,0.454545454545455,0.0708638444627942
"16292",-0.949367088607595,0.5,0.0800552799210798
"16293",-0.949367088607595,0.545454545454545,0.0615601804824876
"16294",-0.949367088607595,0.590909090909091,0.069309252189517
"16295",-0.924050632911392,-0.0909090909090909,0.123867264489845
"16296",-0.924050632911392,0.318181818181818,0.316146321884395
"16297",-0.924050632911392,0.363636363636364,0.255552680512645
"16298",-0.924050632911392,0.409090909090909,0.166471628074106
"16299",-0.924050632911392,0.454545454545455,0.0464098577349709
"16300",-0.924050632911392,0.590909090909091,0.0323572636580566
"16301",-0.924050632911392,0.636363636363636,0.0220080356851867
"16302",-0.89873417721519,-0.181818181818182,0.089496012039779
"16303",-0.89873417721519,-0.136363636363636,0.104167112244913
"16304",-0.89873417721519,0.318181818181818,0.318859237129147
"16305",-0.89873417721519,0.363636363636364,0.259961059459785
"16306",-0.89873417721519,0.409090909090909,0.168643106024206
"16307",-0.89873417721519,0.454545454545455,0.0468145675730645
"16308",-0.89873417721519,0.5,0.0552646995523844
"16309",-0.89873417721519,0.590909090909091,0.0323452458709743
"16310",-0.89873417721519,0.636363636363636,0.021909832263858
"16311",-0.89873417721519,0.681818181818182,0.0939267203035356
"16312",-0.873417721518987,-0.227272727272727,0.035245793956401
"16313",-0.873417721518987,-0.181818181818182,0.0956733128452052
"16314",-0.873417721518987,-0.136363636363636,0.11042442439416
"16315",-0.873417721518987,0.227272727272727,0.254867795651119
"16316",-0.873417721518987,0.318181818181818,0.321981045655616
"16317",-0.873417721518987,0.363636363636364,0.264760139068274
"16318",-0.873417721518987,0.409090909090909,0.171077772968305
"16319",-0.873417721518987,0.454545454545455,0.0472967199259606
"16320",-0.873417721518987,0.5,0.055753451208744
"16321",-0.873417721518987,0.545454545454545,0.0276377759194966
"16322",-0.873417721518987,0.590909090909091,0.0323802787696308
"16323",-0.873417721518987,0.636363636363636,0.0218432638157467
"16324",-0.873417721518987,0.681818181818182,0.0928367359659405
"16325",-0.848101265822785,-0.272727272727273,0.0296006071820807
"16326",-0.848101265822785,-0.227272727272727,0.0344445119471364
"16327",-0.848101265822785,-0.181818181818182,0.255912826976835
"16328",-0.848101265822785,-0.136363636363636,0.292679746877157
"16329",-0.848101265822785,0.272727272727273,0.45665705865983
"16330",-0.848101265822785,0.318181818181818,0.374142177078756
"16331",-0.848101265822785,0.363636363636364,0.312114832187206
"16332",-0.848101265822785,0.409090909090909,0.313102580437265
"16333",-0.848101265822785,0.454545454545455,0.110284694836972
"16334",-0.848101265822785,0.5,0.129605720073829
"16335",-0.848101265822785,0.545454545454545,0.131695555827246
"16336",-0.848101265822785,0.590909090909091,0.154036373288454
"16337",-0.848101265822785,0.681818181818182,0.400853642224123
"16338",-0.822784810126582,-0.318181818181818,0.207314155632024
"16339",-0.822784810126582,-0.272727272727273,0.33502487539557
"16340",-0.822784810126582,-0.227272727272727,0.365373189853441
"16341",-0.822784810126582,0.181818181818182,0.871497493410816
"16342",-0.822784810126582,0.227272727272727,0.890447717321131
"16343",-0.822784810126582,0.318181818181818,0.869851929210359
"16344",-0.822784810126582,0.363636363636364,0.647811737945198
"16345",-0.822784810126582,0.409090909090909,0.653925523272705
"16346",-0.822784810126582,0.454545454545455,0.935066882156355
"16347",-0.822784810126582,0.5,0.942856516315673
"16348",-0.822784810126582,0.545454545454545,0.941124227927688
"16349",-0.822784810126582,0.590909090909091,0.948199351996903
"16350",-0.822784810126582,0.681818181818182,0.400035073661543
"16351",-0.79746835443038,-0.363636363636364,0.204045715111242
"16352",-0.79746835443038,-0.318181818181818,0.218036885398237
"16353",-0.79746835443038,-0.272727272727273,0.349475152655837
"16354",-0.79746835443038,-0.227272727272727,0.378514672209798
"16355",-0.79746835443038,0.227272727272727,0.889934329402485
"16356",-0.79746835443038,0.454545454545455,0.933660077402754
"16357",-0.79746835443038,0.5,0.941484137316291
"16358",-0.79746835443038,0.545454545454545,0.939528000753403
"16359",-0.772151898734177,-0.409090909090909,0.271767917601101
"16360",-0.772151898734177,-0.363636363636364,0.285545007148278
"16361",-0.772151898734177,-0.318181818181818,0.302531053795671
"16362",-0.772151898734177,-0.272727272727273,0.491344864705963
"16363",-0.772151898734177,0.227272727272727,0.77055029616875
"16364",-0.772151898734177,0.5,0.899924415517796
"16365",-0.772151898734177,0.545454545454545,0.923384788732118
"16366",-0.772151898734177,0.590909090909091,0.934516121462062
"16367",-0.772151898734177,0.636363636363636,0.950574112610302
"16368",-0.772151898734177,0.727272727272727,0.137578969760908
"16369",-0.746835443037975,-0.409090909090909,0.287195909226628
"16370",-0.746835443037975,-0.363636363636364,0.300051354004067
"16371",-0.746835443037975,-0.318181818181818,0.316103829420438
"16372",-0.746835443037975,-0.272727272727273,0.508272750777145
"16373",-0.746835443037975,0.272727272727273,0.797738166251583
"16374",-0.746835443037975,0.5,0.899456961750066
"16375",-0.746835443037975,0.545454545454545,0.922900502535465
"16376",-0.746835443037975,0.590909090909091,0.933950398885022
"16377",-0.746835443037975,0.636363636363636,0.950057845754321
"16378",-0.746835443037975,0.727272727272727,0.143800789930543
"16379",-0.721518987341772,-0.454545454545455,0.217034282912876
"16380",-0.721518987341772,-0.409090909090909,0.239137222394709
"16381",-0.721518987341772,-0.318181818181818,0.259057741300624
"16382",-0.721518987341772,0.227272727272727,0.859554076278069
"16383",-0.721518987341772,0.272727272727273,0.878553333347829
"16384",-0.721518987341772,0.5,0.895862801349438
"16385",-0.721518987341772,0.545454545454545,0.903630541595677
"16386",-0.721518987341772,0.590909090909091,0.916834367577085
"16387",-0.721518987341772,0.727272727272727,0.163721383456826
"16388",-0.69620253164557,-0.5,0.224483216473314
"16389",-0.69620253164557,-0.454545454545455,0.232120809730621
"16390",-0.69620253164557,-0.409090909090909,0.250830164006227
"16391",-0.69620253164557,-0.363636363636364,0.258809951943556
"16392",-0.69620253164557,0.227272727272727,0.860093345278535
"16393",-0.69620253164557,0.272727272727273,0.878547888387254
"16394",-0.69620253164557,0.318181818181818,0.862989281121771
"16395",-0.69620253164557,0.5,0.895643522068394
"16396",-0.69620253164557,0.545454545454545,0.903178913207877
"16397",-0.69620253164557,0.590909090909091,0.916257836216842
"16398",-0.69620253164557,0.681818181818182,0.153903714372657
"16399",-0.670886075949367,-0.545454545454545,0.23322109644416
"16400",-0.670886075949367,-0.5,0.302029532361115
"16401",-0.670886075949367,-0.454545454545455,0.305522668155951
"16402",-0.670886075949367,-0.409090909090909,0.101108025270874
"16403",-0.670886075949367,-0.363636363636364,0.100489370052355
"16404",-0.670886075949367,-0.318181818181818,0.101047057490146
"16405",-0.670886075949367,-0.272727272727273,0.232116436799322
"16406",-0.670886075949367,0.318181818181818,0.686124296720486
"16407",-0.670886075949367,0.545454545454545,0.524306388404247
"16408",-0.670886075949367,0.590909090909091,0.558067605059804
"16409",-0.670886075949367,0.681818181818182,0.0775544422980786
"16410",-0.645569620253165,-0.545454545454545,0.0842418719934726
"16411",-0.645569620253165,-0.5,0.0861565370050086
"16412",-0.645569620253165,-0.454545454545455,0.0835754087959458
"16413",-0.645569620253165,-0.409090909090909,0.060473319386095
"16414",-0.645569620253165,-0.363636363636364,0.0590597633076061
"16415",-0.645569620253165,-0.318181818181818,0.0583767525453497
"16416",-0.645569620253165,0.272727272727273,0.640430650008082
"16417",-0.645569620253165,0.545454545454545,0.386928529011461
"16418",-0.645569620253165,0.590909090909091,0.417711491297922
"16419",-0.645569620253165,0.681818181818182,0.0614069092904512
"16420",-0.620253164556962,-0.590909090909091,0.0873399743316363
"16421",-0.620253164556962,-0.545454545454545,0.0850005276164085
"16422",-0.620253164556962,-0.5,0.0835679889524241
"16423",-0.620253164556962,-0.454545454545455,0.0811473805799382
"16424",-0.620253164556962,-0.409090909090909,0.0602178848557214
"16425",-0.620253164556962,-0.363636363636364,0.0588584369207846
"16426",-0.620253164556962,-0.318181818181818,0.0582221733964964
"16427",-0.620253164556962,-0.272727272727273,0.0804218423843559
"16428",-0.620253164556962,0.590909090909091,0.419670163291351
"16429",-0.620253164556962,0.681818181818182,0.0603847762493648
"16430",-0.594936708860759,-0.590909090909091,0.0238106332816348
"16431",-0.594936708860759,-0.545454545454545,0.0224855930857303
"16432",-0.594936708860759,-0.5,0.0603148847340901
"16433",-0.594936708860759,-0.454545454545455,0.0576635548353307
"16434",-0.594936708860759,-0.409090909090909,0.044374545468319
"16435",-0.594936708860759,-0.363636363636364,0.043026770597338
"16436",-0.594936708860759,-0.318181818181818,0.0422294938918454
"16437",-0.594936708860759,-0.272727272727273,0.0428459038812001
"16438",-0.594936708860759,-0.227272727272727,0.043092387465019
"16439",-0.594936708860759,-0.181818181818182,0.25658883940571
"16440",-0.594936708860759,-0.136363636363636,0.259542448716916
"16441",-0.594936708860759,0.590909090909091,0.462236049489138
"16442",-0.594936708860759,0.681818181818182,0.220536320499544
"16443",-0.569620253164557,-0.636363636363636,0.024380129243946
"16444",-0.569620253164557,-0.590909090909091,0.0228282907812714
"16445",-0.569620253164557,-0.545454545454545,0.021575307028388
"16446",-0.569620253164557,-0.5,0.0565659168930542
"16447",-0.569620253164557,-0.454545454545455,0.0541380433947488
"16448",-0.569620253164557,-0.409090909090909,0.0425350470410399
"16449",-0.569620253164557,-0.363636363636364,0.0412886723760762
"16450",-0.569620253164557,-0.318181818181818,0.0405705468877985
"16451",-0.569620253164557,-0.272727272727273,0.0412241971383798
"16452",-0.569620253164557,-0.227272727272727,0.0415130009364269
"16453",-0.569620253164557,-0.181818181818182,0.244333530424274
"16454",-0.569620253164557,-0.136363636363636,0.24734231857071
"16455",-0.569620253164557,-0.0909090909090909,0.045458791069184
"16456",-0.569620253164557,0.272727272727273,0.177118668691757
"16457",-0.569620253164557,0.318181818181818,0.167741474555058
"16458",-0.569620253164557,0.545454545454545,0.428546162751655
"16459",-0.569620253164557,0.681818181818182,0.222103179445145
"16460",-0.544303797468354,-0.681818181818182,0.104611541059931
"16461",-0.544303797468354,-0.636363636363636,0.0230119460931865
"16462",-0.544303797468354,-0.590909090909091,0.0215572165748721
"16463",-0.544303797468354,-0.545454545454545,0.020383679577752
"16464",-0.544303797468354,-0.5,0.0522345132899575
"16465",-0.544303797468354,-0.454545454545455,0.0499725823987519
"16466",-0.544303797468354,-0.409090909090909,0.0400273824966202
"16467",-0.544303797468354,-0.363636363636364,0.0388439819589999
"16468",-0.544303797468354,-0.318181818181818,0.0381634134860199
"16469",-0.544303797468354,-0.272727272727273,0.0387906447423801
"16470",-0.544303797468354,-0.227272727272727,0.0390685478530241
"16471",-0.544303797468354,-0.181818181818182,0.227998350833804
"16472",-0.544303797468354,-0.136363636363636,0.23084266831
"16473",-0.544303797468354,-0.0909090909090909,0.0428978731393464
"16474",-0.544303797468354,0.136363636363636,0.190698655536266
"16475",-0.544303797468354,0.272727272727273,0.169357637947439
"16476",-0.544303797468354,0.318181818181818,0.16006185934711
"16477",-0.544303797468354,0.545454545454545,0.413573527495541
"16478",-0.544303797468354,0.636363636363636,0.695217978964625
"16479",-0.544303797468354,0.681818181818182,0.21880860545287
"16480",-0.518987341772152,-0.727272727272727,0.0717638151732327
"16481",-0.518987341772152,-0.681818181818182,0.0286205055762547
"16482",-0.518987341772152,-0.636363636363636,0.0106505627040255
"16483",-0.518987341772152,-0.590909090909091,0.00978929599925215
"16484",-0.518987341772152,-0.545454545454545,0.00908318910557901
"16485",-0.518987341772152,-0.5,0.0359905189759266
"16486",-0.518987341772152,-0.454545454545455,0.0341483948440115
"16487",-0.518987341772152,-0.409090909090909,0.037763874522564
"16488",-0.518987341772152,-0.363636363636364,0.0366364120586366
"16489",-0.518987341772152,-0.318181818181818,0.0359889243873317
"16490",-0.518987341772152,-0.272727272727273,0.0345031003259954
"16491",-0.518987341772152,-0.227272727272727,0.0347163547836774
"16492",-0.518987341772152,-0.181818181818182,0.215007707582918
"16493",-0.518987341772152,-0.136363636363636,0.217751677426615
"16494",-0.518987341772152,-0.0909090909090909,0.0411041078285241
